ticker,feature,max_repeat_run,max_repeat_span_days
,nz_labor_unemployment_rate_age15to64_female,1,0.0
,nz_labor_unemployment_rate_age15to64_male,1,0.0
,nz_labor_unemployment_rate_age15to64_total,1,0.0
,nz_labor_unemployment_rate_not_worked_age15_plus_male,2,365.0
,nz_labor_youth_unemployment_ratio_age15_plus_male,0,0.0
,nz_labor_youth_unemployment_ratio_age15to64_male,1,0.0
,nz_pensions_assets_overseas_issued_by_entities_located_abroad_national_currency,1,0.0
,nz_pensions_assets_overseas_issued_by_entities_located_abroad_percentage_change,1,0.0
,nz_pensions_assets_overseas_issued_by_entities_located_abroad_percentage_of_assets,1,0.0
,nz_pensions_assets_overseas_issued_by_entities_located_abroad_us_dollar,1,0.0
,nz_pensions_bills_and_bonds_issued_by_entities_located_abroad_national_currency,2,365.0
,nz_pensions_bills_and_bonds_issued_by_entities_located_abroad_percentage_change,1,0.0
,nz_pensions_bills_and_bonds_issued_by_entities_located_abroad_us_dollar,1,0.0
,nz_pensions_bills_and_bonds_issued_by_public_and_private_sector_national_currency,1,0.0
,nz_pensions_bills_and_bonds_issued_by_public_and_private_sector_percentage_change,1,0.0
,nz_pensions_bills_and_bonds_issued_by_public_and_private_sector_percentage_of_assets,1,0.0
,nz_pensions_bills_and_bonds_issued_by_public_and_private_sector_us_dollar,1,0.0
,nz_pensions_bonds_issued_by_the_private_sector_national_currency,1,0.0
,nz_pensions_bonds_issued_by_the_private_sector_percentage_change,1,0.0
,nz_pensions_bonds_issued_by_the_private_sector_percentage_of_bond_holdings,1,0.0
,nz_pensions_bonds_issued_by_the_private_sector_us_dollar,1,0.0
,nz_pensions_cash_and_deposits_in_entities_located_abroad_national_currency,1,0.0
,nz_pensions_cash_and_deposits_in_entities_located_abroad_percentage_change,1,0.0
,nz_pensions_cash_and_deposits_in_entities_located_abroad_us_dollar,1,0.0
,nz_pensions_cash_and_deposits_national_currency,1,0.0
,nz_pensions_cash_and_deposits_percentage_change,1,0.0
,nz_pensions_cash_and_deposits_percentage_of_assets,1,0.0
,nz_pensions_cash_and_deposits_us_dollar,1,0.0
,nz_pensions_equity_issued_by_entities_located_abroad_national_currency,2,365.0
,nz_pensions_equity_issued_by_entities_located_abroad_percentage_change,1,0.0
,nz_pensions_equity_issued_by_entities_located_abroad_us_dollar,1,0.0
,nz_pensions_equity_national_currency,1,0.0
,nz_pensions_equity_percentage_change,1,0.0
,nz_pensions_equity_percentage_of_assets,1,0.0
,nz_pensions_equity_us_dollar,1,0.0
,nz_pensions_investment_national_currency,1,0.0
,nz_pensions_investment_percentage_change,1,0.0
,nz_pensions_investment_percentage_of_gdp,1,0.0
,nz_pensions_investment_us_dollar,1,0.0
,nz_pensions_listed_equity_national_currency,1,0.0
,nz_pensions_listed_equity_percentage_of_equity_holdings,1,0.0
,nz_pensions_listed_equity_us_dollar,1,0.0
,nz_pensions_loans_national_currency,1,0.0
,nz_pensions_loans_percentage_change,1,0.0
,nz_pensions_loans_percentage_of_assets,1,0.0
,nz_pensions_loans_us_dollar,1,0.0
,nz_pensions_mutual_funds_national_currency,1,0.0
,nz_pensions_mutual_funds_percentage_change,1,0.0
,nz_pensions_mutual_funds_percentage_of_assets,1,0.0
,nz_pensions_mutual_funds_us_dollar,1,0.0
,nz_pensions_unlisted_equity_national_currency,1,0.0
,nz_pensions_unlisted_equity_percentage_of_equity_holdings,1,0.0
,nz_pensions_unlisted_equity_us_dollar,1,0.0
,nz_road_fatalities_monthly,3,61.0
,nz_tax_other_taxes_central_government_national_currency,3,1461.0
,nz_tax_other_taxes_central_government_percentage_of_gdp,1,0.0
,nz_tax_other_taxes_central_government_percentage_of_revenues_in_the_same_institutional_sector,1,0.0
,nz_tax_other_taxes_central_government_us_dollar,1,0.0
,nz_tax_other_taxes_general_government_national_currency,3,1461.0
,nz_tax_other_taxes_general_government_percentage_of_gdp,1,0.0
,nz_tax_other_taxes_general_government_percentage_of_revenues_in_the_same_institutional_sector,1,0.0
,nz_tax_other_taxes_general_government_us_dollar,1,0.0
,nz_tax_taxes_on_goods_and_services_central_government_national_currency,1,0.0
,nz_tax_taxes_on_goods_and_services_central_government_percentage_of_gdp,1,0.0
,nz_tax_taxes_on_goods_and_services_central_government_percentage_of_revenues_in_the_same_institutional_sector,1,0.0
,nz_tax_taxes_on_goods_and_services_central_government_us_dollar,1,0.0
,nz_tax_taxes_on_goods_and_services_general_government_national_currency,1,0.0
,nz_tax_taxes_on_goods_and_services_general_government_percentage_of_gdp,1,0.0
,nz_tax_taxes_on_goods_and_services_general_government_percentage_of_revenues_in_the_same_institutional_sector,1,0.0
,nz_tax_taxes_on_goods_and_services_general_government_us_dollar,1,0.0
,nz_tax_taxes_on_goods_and_services_local_government_national_currency,1,0.0
,nz_tax_taxes_on_goods_and_services_local_government_percentage_of_gdp,1,0.0
,nz_tax_taxes_on_goods_and_services_local_government_percentage_of_revenues_in_the_same_institutional_sector,1,0.0
,nz_tax_taxes_on_goods_and_services_local_government_us_dollar,1,0.0
,nz_tax_taxes_on_income_profits_and_capital_gains_of_individuals_and_corporations_central_government_national_currency,1,0.0
,nz_tax_taxes_on_income_profits_and_capital_gains_of_individuals_and_corporations_central_government_percentage_of_gdp,1,0.0
,nz_tax_taxes_on_income_profits_and_capital_gains_of_individuals_and_corporations_central_government_percentage_of_revenues_in_the_same_institutional_sector,1,0.0
,nz_tax_taxes_on_income_profits_and_capital_gains_of_individuals_and_corporations_central_government_us_dollar,1,0.0
,nz_tax_taxes_on_income_profits_and_capital_gains_of_individuals_and_corporations_general_government_national_currency,1,0.0
,nz_tax_taxes_on_income_profits_and_capital_gains_of_individuals_and_corporations_general_government_percentage_of_gdp,1,0.0
,nz_tax_taxes_on_income_profits_and_capital_gains_of_individuals_and_corporations_general_government_percentage_of_revenues_in_the_same_institutional_sector,1,0.0
,nz_tax_taxes_on_income_profits_and_capital_gains_of_individuals_and_corporations_general_government_us_dollar,1,0.0
,nz_tax_taxes_on_property_central_government_national_currency,1,0.0
,nz_tax_taxes_on_property_central_government_percentage_of_gdp,1,0.0
,nz_tax_taxes_on_property_central_government_percentage_of_revenues_in_the_same_institutional_sector,1,0.0
,nz_tax_taxes_on_property_central_government_us_dollar,1,0.0
,nz_tax_taxes_on_property_general_government_national_currency,1,0.0
,nz_tax_taxes_on_property_general_government_percentage_of_gdp,1,0.0
,nz_tax_taxes_on_property_general_government_percentage_of_revenues_in_the_same_institutional_sector,1,0.0
,nz_tax_taxes_on_property_general_government_us_dollar,1,0.0
,nz_tax_taxes_on_property_local_government_national_currency,1,0.0
,nz_tax_taxes_on_property_local_government_percentage_of_gdp,1,0.0
,nz_tax_taxes_on_property_local_government_percentage_of_revenues_in_the_same_institutional_sector,1,0.0
,nz_tax_taxes_on_property_local_government_us_dollar,1,0.0
,nz_tax_total_tax_revenue_central_government_national_currency,1,0.0
,nz_tax_total_tax_revenue_central_government_percentage_of_gdp,1,0.0
,nz_tax_total_tax_revenue_central_government_percentage_of_revenues_in_the_same_institutional_sector,25,8766.0
,nz_tax_total_tax_revenue_central_government_us_dollar,1,0.0
,nz_tax_total_tax_revenue_general_government_national_currency,1,0.0
,nz_tax_total_tax_revenue_general_government_percentage_of_gdp,1,0.0
,nz_tax_total_tax_revenue_general_government_percentage_of_revenues_in_the_same_institutional_sector,25,8766.0
,nz_tax_total_tax_revenue_general_government_us_dollar,1,0.0
,nz_tax_total_tax_revenue_local_government_national_currency,1,0.0
,nz_tax_total_tax_revenue_local_government_percentage_of_gdp,1,0.0
,nz_tax_total_tax_revenue_local_government_percentage_of_revenues_in_the_same_institutional_sector,25,8766.0
,nz_tax_total_tax_revenue_local_government_us_dollar,1,0.0
,nzl_general_government_final_consumption_expenditure_millions_nzd,0,0.0
,nzl_general_government_gross_fixed_capital_formation_millions_nzd,0,0.0
,nzl_nfish_final_consumption_expenditure_millions_nzd,0,0.0
,oecd_bcicp,1,0.0
,oecd_ccicp,1,0.0
,oil_price_wiki_views,4,3.0
,oil_price_wiki_views_desktop,4,3.0
,oil_price_wiki_views_mobile,6,5.0
,panic_selling_wiki_views,3,2.0
,panic_selling_wiki_views_desktop,3,2.0
,panic_selling_wiki_views_mobile,4,3.0
,quantitative_easing_wiki_views,2,1.0
,quantitative_easing_wiki_views_desktop,2,1.0
,quantitative_easing_wiki_views_mobile,2,1.0
,real_estate_wiki_views,2,1.0
,real_estate_wiki_views_desktop,2,1.0
,real_estate_wiki_views_mobile,2,1.0
,recession_wiki_views,2,1.0
,recession_wiki_views_desktop,2,1.0
,recession_wiki_views_mobile,2,1.0
,reserve_bank_of_new_zealand_wiki_views,4,3.0
,reserve_bank_of_new_zealand_wiki_views_desktop,3,2.0
,reserve_bank_of_new_zealand_wiki_views_mobile,3,2.0
,sanctions_wiki_views,4,3.0
,sanctions_wiki_views_desktop,4,3.0
,sanctions_wiki_views_mobile,5,4.0
,shipping_container_wiki_views,2,1.0
,shipping_container_wiki_views_desktop,3,2.0
,shipping_container_wiki_views_mobile,3,2.0
,short_term_interest_rates,4,92.0
,stock_market_crash_wiki_views,2,1.0
,stock_market_crash_wiki_views_desktop,2,1.0
,stock_market_crash_wiki_views_mobile,2,1.0
,subprime_mortgage_crisis_wiki_views,2,1.0
,subprime_mortgage_crisis_wiki_views_desktop,2,1.0
,subprime_mortgage_crisis_wiki_views_mobile,3,2.0
,supply_chain_wiki_views,2,1.0
,supply_chain_wiki_views_desktop,2,1.0
,supply_chain_wiki_views_mobile,2,1.0
,tariff_wiki_views,3,2.0
,tariff_wiki_views_desktop,2,1.0
,tariff_wiki_views_mobile,2,1.0
,tourism_in_new_zealand_wiki_views,2,1.0
,tourism_in_new_zealand_wiki_views_desktop,2,1.0
,tourism_in_new_zealand_wiki_views_mobile,3,2.0
,trade_war_wiki_views,3,2.0
,trade_war_wiki_views_desktop,3,2.0
,trade_war_wiki_views_mobile,4,3.0
,trans_pacific_partnership_wiki_views,2,1.0
,trans_pacific_partnership_wiki_views_desktop,2,1.0
,trans_pacific_partnership_wiki_views_mobile,2,1.0
,treasury_security_wiki_views,3,2.0
,treasury_security_wiki_views_desktop,4,3.0
,treasury_security_wiki_views_mobile,4,3.0
,unemployment_wiki_views,2,1.0
,unemployment_wiki_views_desktop,2,1.0
,unemployment_wiki_views_mobile,2,1.0
,uranium_wiki_views,2,1.0
,uranium_wiki_views_desktop,2,1.0
,uranium_wiki_views_mobile,2,1.0
,wellington_wiki_views,2,1.0
,wellington_wiki_views_desktop,2,1.0
,wellington_wiki_views_mobile,2,1.0
,whole_milk_powder_wiki_views,18,60.0
,whole_milk_powder_wiki_views_desktop,14,73.0
,whole_milk_powder_wiki_views_mobile,17,110.0
,wine_wiki_views,2,1.0
,wine_wiki_views_desktop,2,1.0
,wine_wiki_views_mobile,2,1.0
,wool_wiki_views,2,1.0
,wool_wiki_views_desktop,2,1.0
,wool_wiki_views_mobile,2,1.0
,yield_curve_wiki_views,2,1.0
,yield_curve_wiki_views_desktop,2,1.0
,yield_curve_wiki_views_mobile,3,2.0
%5EFTSE,adj_close,2,3.0
%5EFTSE,close,2,3.0
%5EFTSE,high,2,5.0
%5EFTSE,low,2,5.0
%5EFTSE,open,2,4.0
%5EFTSE,volume,3790,5475.0
%5ETNX,adj_close,8,13.0
%5ETNX,close,8,13.0
%5ETNX,high,8,13.0
%5ETNX,low,8,13.0
%5ETNX,open,8,13.0
%5ETNX,volume,8763,12813.0
AFI.NZ,adj_close,132,193.0
AFI.NZ,annual_basic_average_shares,1,0.0
AFI.NZ,annual_basic_eps,1,0.0
AFI.NZ,annual_depreciation_amortization_depletion_income_statement,1,0.0
AFI.NZ,annual_depreciation_and_amortization_in_income_statement,1,0.0
AFI.NZ,annual_depreciation_income_statement,1,0.0
AFI.NZ,annual_diluted_average_shares,1,0.0
AFI.NZ,annual_diluted_eps,1,0.0
AFI.NZ,annual_dividend_income,1,0.0
AFI.NZ,annual_fees_and_commissions,1,0.0
AFI.NZ,annual_feesand_commission_income,1,0.0
AFI.NZ,annual_general_and_administrative_expense,1,0.0
AFI.NZ,annual_interest_expense,1,0.0
AFI.NZ,annual_interest_income,1,0.0
AFI.NZ,annual_minority_interests,1,0.0
AFI.NZ,annual_net_income,1,0.0
AFI.NZ,annual_net_income_common_stockholders,1,0.0
AFI.NZ,annual_net_income_continuous_operations,1,0.0
AFI.NZ,annual_net_income_from_continuing_and_discontinued_operation,1,0.0
AFI.NZ,annual_net_income_from_continuing_operation_net_minority_interest,1,0.0
AFI.NZ,annual_net_income_including_noncontrolling_interests,1,0.0
AFI.NZ,annual_net_interest_income,1,0.0
AFI.NZ,annual_non_interest_expense,1,0.0
AFI.NZ,annual_non_interest_income,1,0.0
AFI.NZ,annual_normalized_income,1,0.0
AFI.NZ,annual_other_gand_a,1,0.0
AFI.NZ,annual_other_non_interest_income,1,0.0
AFI.NZ,annual_other_non_operating_income_expenses,1,0.0
AFI.NZ,annual_pretax_income,1,0.0
AFI.NZ,annual_reconciled_depreciation,1,0.0
AFI.NZ,annual_rent_and_landing_fees,1,0.0
AFI.NZ,annual_salaries_and_wages,1,0.0
AFI.NZ,annual_selling_general_and_administration,1,0.0
AFI.NZ,annual_tax_effect_of_unusual_items,4,1096.0
AFI.NZ,annual_tax_provision,1,0.0
AFI.NZ,annual_tax_rate_for_calcs,1,0.0
AFI.NZ,annual_total_revenue,1,0.0
AFI.NZ,close,2687,3914.0
AFI.NZ,dividend,3,364.0
AFI.NZ,high,2687,3914.0
AFI.NZ,low,2687,3914.0
AFI.NZ,open,2687,3914.0
AFI.NZ,trailing_basic_average_shares,1,0.0
AFI.NZ,trailing_basic_eps,1,0.0
AFI.NZ,trailing_diluted_average_shares,1,0.0
AFI.NZ,trailing_diluted_eps,1,0.0
AFI.NZ,trailing_dividend_income,1,0.0
AFI.NZ,trailing_fees_and_commissions,1,0.0
AFI.NZ,trailing_feesand_commission_income,1,0.0
AFI.NZ,trailing_general_and_administrative_expense,1,0.0
AFI.NZ,trailing_interest_expense,1,0.0
AFI.NZ,trailing_interest_income,1,0.0
AFI.NZ,trailing_minority_interests,1,0.0
AFI.NZ,trailing_net_income,1,0.0
AFI.NZ,trailing_net_income_common_stockholders,1,0.0
AFI.NZ,trailing_net_income_continuous_operations,1,0.0
AFI.NZ,trailing_net_income_from_continuing_and_discontinued_operation,1,0.0
AFI.NZ,trailing_net_income_from_continuing_operation_net_minority_interest,1,0.0
AFI.NZ,trailing_net_income_including_noncontrolling_interests,1,0.0
AFI.NZ,trailing_net_interest_income,1,0.0
AFI.NZ,trailing_non_interest_expense,1,0.0
AFI.NZ,trailing_non_interest_income,1,0.0
AFI.NZ,trailing_normalized_income,1,0.0
AFI.NZ,trailing_other_gand_a,1,0.0
AFI.NZ,trailing_other_non_interest_income,1,0.0
AFI.NZ,trailing_other_non_operating_income_expenses,1,0.0
AFI.NZ,trailing_rent_and_landing_fees,1,0.0
AFI.NZ,trailing_salaries_and_wages,1,0.0
AFI.NZ,trailing_selling_general_and_administration,1,0.0
AFI.NZ,trailing_tax_effect_of_unusual_items,1,0.0
AFI.NZ,trailing_tax_provision,1,0.0
AFI.NZ,trailing_tax_rate_for_calcs,1,0.0
AFI.NZ,trailing_total_revenue,1,0.0
AFI.NZ,volume,2686,3913.0
AFT.NZ,adj_close,31,46.0
AFT.NZ,annual_amortization,1,0.0
AFT.NZ,annual_amortization_of_intangibles_income_statement,1,0.0
AFT.NZ,annual_basic_average_shares,2,365.0
AFT.NZ,annual_basic_eps,1,0.0
AFT.NZ,annual_depreciation_amortization_depletion_income_statement,1,0.0
AFT.NZ,annual_depreciation_and_amortization_in_income_statement,1,0.0
AFT.NZ,annual_depreciation_income_statement,1,0.0
AFT.NZ,annual_diluted_average_shares,2,365.0
AFT.NZ,annual_diluted_eps,1,0.0
AFT.NZ,annual_ebit,1,0.0
AFT.NZ,annual_ebitda,1,0.0
AFT.NZ,annual_general_and_administrative_expense,1,0.0
AFT.NZ,annual_interest_expense,1,0.0
AFT.NZ,annual_interest_income,1,0.0
AFT.NZ,annual_minority_interests,1,0.0
AFT.NZ,annual_net_income,1,0.0
AFT.NZ,annual_net_income_common_stockholders,1,0.0
AFT.NZ,annual_net_income_continuous_operations,1,0.0
AFT.NZ,annual_net_income_from_continuing_and_discontinued_operation,1,0.0
AFT.NZ,annual_net_income_from_continuing_operation_net_minority_interest,1,0.0
AFT.NZ,annual_net_income_including_noncontrolling_interests,1,0.0
AFT.NZ,annual_net_interest_income,1,0.0
AFT.NZ,annual_normalized_ebitda,1,0.0
AFT.NZ,annual_normalized_income,1,0.0
AFT.NZ,annual_other_gand_a,1,0.0
AFT.NZ,annual_other_non_operating_income_expenses,1,0.0
AFT.NZ,annual_pretax_income,1,0.0
AFT.NZ,annual_reconciled_depreciation,1,0.0
AFT.NZ,annual_selling_and_marketing_expense,1,0.0
AFT.NZ,annual_selling_general_and_administration,1,0.0
AFT.NZ,annual_tax_effect_of_unusual_items,4,1096.0
AFT.NZ,annual_tax_provision,1,0.0
AFT.NZ,annual_tax_rate_for_calcs,1,0.0
AFT.NZ,annual_total_revenue,1,0.0
AFT.NZ,close,31,46.0
AFT.NZ,dividend,1,0.0
AFT.NZ,high,31,46.0
AFT.NZ,low,31,46.0
AFT.NZ,open,31,46.0
AFT.NZ,trailing_amortization,1,0.0
AFT.NZ,trailing_amortization_of_intangibles_income_statement,1,0.0
AFT.NZ,trailing_basic_average_shares,3,365.0
AFT.NZ,trailing_basic_eps,1,0.0
AFT.NZ,trailing_depreciation_amortization_depletion_income_statement,1,0.0
AFT.NZ,trailing_depreciation_and_amortization_in_income_statement,1,0.0
AFT.NZ,trailing_depreciation_income_statement,1,0.0
AFT.NZ,trailing_diluted_average_shares,3,365.0
AFT.NZ,trailing_diluted_eps,1,0.0
AFT.NZ,trailing_ebit,1,0.0
AFT.NZ,trailing_ebitda,1,0.0
AFT.NZ,trailing_general_and_administrative_expense,1,0.0
AFT.NZ,trailing_interest_expense,1,0.0
AFT.NZ,trailing_interest_income,1,0.0
AFT.NZ,trailing_minority_interests,1,0.0
AFT.NZ,trailing_net_income,1,0.0
AFT.NZ,trailing_net_income_common_stockholders,1,0.0
AFT.NZ,trailing_net_income_continuous_operations,1,0.0
AFT.NZ,trailing_net_income_from_continuing_and_discontinued_operation,1,0.0
AFT.NZ,trailing_net_income_from_continuing_operation_net_minority_interest,1,0.0
AFT.NZ,trailing_net_income_including_noncontrolling_interests,1,0.0
AFT.NZ,trailing_net_interest_income,1,0.0
AFT.NZ,trailing_normalized_ebitda,1,0.0
AFT.NZ,trailing_normalized_income,1,0.0
AFT.NZ,trailing_other_gand_a,1,0.0
AFT.NZ,trailing_other_non_operating_income_expenses,1,0.0
AFT.NZ,trailing_reconciled_depreciation,1,0.0
AFT.NZ,trailing_selling_and_marketing_expense,1,0.0
AFT.NZ,trailing_selling_general_and_administration,1,0.0
AFT.NZ,trailing_tax_effect_of_unusual_items,1,0.0
AFT.NZ,trailing_tax_provision,1,0.0
AFT.NZ,trailing_tax_rate_for_calcs,1,0.0
AFT.NZ,trailing_total_revenue,1,0.0
AFT.NZ,volume,10,17.0
AGG.NZ,adj_close,4,7.0
AGG.NZ,close,4,7.0
AGG.NZ,dividend,1,0.0
AGG.NZ,high,7,14.0
