feature,source_name,row_count,ticker_count,date_count,numeric_parse_rate
bop_capital_account_balance_revenue_minus_expenditure_sa,nz_balance_of_payments,104,0,104,1.0
bop_capital_account_expenditure_sa,nz_balance_of_payments,104,0,104,1.0
bop_capital_account_revenue_sa,nz_balance_of_payments,104,0,104,1.0
bop_goods_acquired_under_merchanting_balance_revenue_minus_expenditure_sa,nz_balance_of_payments,104,0,104,1.0
bop_goods_acquired_under_merchanting_revenue_sa,nz_balance_of_payments,104,0,104,1.0
bop_goods_sold_under_merchanting_balance_revenue_minus_expenditure_sa,nz_balance_of_payments,104,0,104,1.0
bop_goods_sold_under_merchanting_revenue_sa,nz_balance_of_payments,104,0,104,1.0
bop_net_exports_of_goods_under_merchanting_balance_revenue_minus_expenditure_sa,nz_balance_of_payments,104,0,104,1.0
bop_net_exports_of_goods_under_merchanting_revenue_sa,nz_balance_of_payments,104,0,104,1.0
trailing_ebitda,yf_finances,104,92,15,1.0
bop_direct_investment_assets_or_net_acquisition_of_assets_sa,nz_balance_of_payments,103,0,103,1.0
bop_direct_investment_liabilities_or_net_incurrence_of_liabilities_sa,nz_balance_of_payments,103,0,103,1.0
bop_direct_investment_net_assets_minus_liabilities_sa,nz_balance_of_payments,103,0,103,1.0
bop_financial_account_assets_or_net_acquisition_of_assets_sa,nz_balance_of_payments,103,0,103,1.0
bop_financial_account_liabilities_or_net_incurrence_of_liabilities_sa,nz_balance_of_payments,103,0,103,1.0
bop_financial_account_net_assets_minus_liabilities_sa,nz_balance_of_payments,103,0,103,1.0
bop_financial_derivatives_net_assets_minus_liabilities_sa,nz_balance_of_payments,103,0,103,1.0
bop_net_errors_and_omissions_net_assets_minus_liabilities_sa,nz_balance_of_payments,103,0,103,1.0
bop_other_investment_assets_or_net_acquisition_of_assets_sa,nz_balance_of_payments,103,0,103,1.0
bop_other_investment_liabilities_or_net_incurrence_of_liabilities_sa,nz_balance_of_payments,103,0,103,1.0
bop_other_investment_net_assets_minus_liabilities_sa,nz_balance_of_payments,103,0,103,1.0
bop_portfolio_investment_assets_or_net_acquisition_of_assets_sa,nz_balance_of_payments,103,0,103,1.0
bop_portfolio_investment_liabilities_or_net_incurrence_of_liabilities_sa,nz_balance_of_payments,103,0,103,1.0
bop_portfolio_investment_net_assets_minus_liabilities_sa,nz_balance_of_payments,103,0,103,1.0
bop_reserve_assets_assets_or_net_acquisition_of_assets_sa,nz_balance_of_payments,103,0,103,1.0
trailing_ebit,yf_finances,102,92,15,1.0
trailing_interest_expense,yf_finances,101,89,19,1.0
trailing_other_non_operating_income_expenses,yf_finances,100,83,20,1.0
annual_rent_and_landing_fees,yf_finances,98,32,20,1.0
trailing_depreciation_and_amortization_in_income_statement,yf_finances,97,86,14,1.0
trailing_reconciled_depreciation,yf_finances,97,86,15,1.0
trailing_depreciation_income_statement,yf_finances,96,86,15,1.0
trailing_depreciation_amortization_depletion_income_statement,yf_finances,94,84,16,1.0
split,yf_prices,83,46,80,1.0
annual_minority_interests,yf_finances,79,25,23,1.0
trailing_total_unusual_items,yf_finances,74,53,14,1.0
trailing_total_unusual_items_excluding_goodwill,yf_finances,73,53,14,1.0
trailing_salaries_and_wages,yf_finances,70,63,11,1.0
trailing_amortization,yf_finances,66,56,15,1.0
trailing_amortization_of_intangibles_income_statement,yf_finances,66,57,15,1.0
new_registrations_passenger_cars,nz_vehicle_registrations,61,0,61,1.0
trailing_selling_and_marketing_expense,yf_finances,55,47,17,1.0
trailing_other_gand_a,yf_finances,51,43,14,1.0
trailing_special_income_charges,yf_finances,47,37,13,1.0
trailing_impairment_of_capital_assets,yf_finances,39,32,10,1.0
annual_non_interest_income,yf_finances,35,10,24,1.0
annual_fees_and_commissions,yf_finances,31,9,21,1.0
annual_diluted_niavailto_com_stockholders,yf_finances,30,8,23,1.0
annual_net_income_discontinuous_operations,yf_finances,27,13,18,1.0
annual_dividend_income,yf_finances,25,8,19,1.0
nz_labor_tax_average_income_tax_rate_percentage_of_gross_wage_earnings_single_person_2_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_average_income_tax_rate_percentage_of_gross_wage_earnings_single_person_no_children_100%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_average_income_tax_rate_percentage_of_gross_wage_earnings_single_person_no_children_167%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_average_income_tax_rate_percentage_of_gross_wage_earnings_single_person_no_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_average_rate_of_employees'_social_security_contributions_percentage_of_gross_wage_earnings_single_person_2_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_average_rate_of_employees'_social_security_contributions_percentage_of_gross_wage_earnings_single_person_no_children_100%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_average_rate_of_employees'_social_security_contributions_percentage_of_gross_wage_earnings_single_person_no_children_167%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_average_rate_of_employees'_social_security_contributions_percentage_of_gross_wage_earnings_single_person_no_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_average_rate_of_employer's_social_security_contributions_percentage_of_gross_wage_earnings_single_person_2_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_average_rate_of_employer's_social_security_contributions_percentage_of_gross_wage_earnings_single_person_no_children_100%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_average_rate_of_employer's_social_security_contributions_percentage_of_gross_wage_earnings_single_person_no_children_167%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_average_rate_of_employer's_social_security_contributions_percentage_of_gross_wage_earnings_single_person_no_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_average_tax_wedge_percentage_of_labour_costs_single_person_2_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_average_tax_wedge_percentage_of_labour_costs_single_person_no_children_100%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_average_tax_wedge_percentage_of_labour_costs_single_person_no_children_167%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_average_tax_wedge_percentage_of_labour_costs_single_person_no_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_basic_tax_credit_national_currency_single_person_2_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_basic_tax_credit_national_currency_single_person_no_children_100%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_basic_tax_credit_national_currency_single_person_no_children_167%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_basic_tax_credit_national_currency_single_person_no_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_cash_transfers_for_two_children_national_currency_single_person_2_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_cash_transfers_for_two_children_national_currency_single_person_no_children_100%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_cash_transfers_for_two_children_national_currency_single_person_no_children_167%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_cash_transfers_for_two_children_national_currency_single_person_no_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_cash_transfers_from_general_government_national_currency_single_person_2_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_cash_transfers_from_general_government_national_currency_single_person_no_children_100%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_cash_transfers_from_general_government_national_currency_single_person_no_children_167%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_cash_transfers_from_general_government_national_currency_single_person_no_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_cash_transfers_percentage_of_labour_costs_single_person_2_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_cash_transfers_percentage_of_labour_costs_single_person_no_children_100%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_cash_transfers_percentage_of_labour_costs_single_person_no_children_167%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_cash_transfers_percentage_of_labour_costs_single_person_no_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_central_government_income_tax_finally_paid_national_currency_single_person_2_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_central_government_income_tax_finally_paid_national_currency_single_person_no_children_100%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_central_government_income_tax_finally_paid_national_currency_single_person_no_children_167%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_central_government_income_tax_finally_paid_national_currency_single_person_no_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_central_government_income_tax_liability_exclusive_of_tax_credits_national_currency_single_person_2_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_central_government_income_tax_liability_exclusive_of_tax_credits_national_currency_single_person_no_children_100%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_central_government_income_tax_liability_exclusive_of_tax_credits_national_currency_single_person_no_children_167%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_central_government_income_tax_liability_exclusive_of_tax_credits_national_currency_single_person_no_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_central_government_taxable_income_national_currency_single_person_2_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_central_government_taxable_income_national_currency_single_person_no_children_100%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_central_government_taxable_income_national_currency_single_person_no_children_167%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_central_government_taxable_income_national_currency_single_person_no_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_employee_social_security_contributions_percentage_of_labour_costs_single_person_2_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_employee_social_security_contributions_percentage_of_labour_costs_single_person_no_children_100%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_employee_social_security_contributions_percentage_of_labour_costs_single_person_no_children_167%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_employee_social_security_contributions_percentage_of_labour_costs_single_person_no_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_employees'_compulsory_social_security_contributions_national_currency_single_person_2_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_employees'_compulsory_social_security_contributions_national_currency_single_person_no_children_100%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_employees'_compulsory_social_security_contributions_national_currency_single_person_no_children_167%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_employees'_compulsory_social_security_contributions_national_currency_single_person_no_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_employees'_compulsory_social_security_contributions_payable_on_gross_earnings_national_currency_single_person_2_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_employees'_compulsory_social_security_contributions_payable_on_gross_earnings_national_currency_single_person_no_children_100%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_employees'_compulsory_social_security_contributions_payable_on_gross_earnings_national_currency_single_person_no_children_167%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_employees'_compulsory_social_security_contributions_payable_on_gross_earnings_national_currency_single_person_no_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_employer_social_security_contributions_percentage_of_labour_costs_single_person_2_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_employer_social_security_contributions_percentage_of_labour_costs_single_person_no_children_100%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_employer_social_security_contributions_percentage_of_labour_costs_single_person_no_children_167%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_employer_social_security_contributions_percentage_of_labour_costs_single_person_no_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_employers'_compulsory_social_security_contributions_national_currency_single_person_2_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_employers'_compulsory_social_security_contributions_national_currency_single_person_no_children_100%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_employers'_compulsory_social_security_contributions_national_currency_single_person_no_children_167%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_employers'_compulsory_social_security_contributions_national_currency_single_person_no_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_gross_earnings_before_taxes_national_currency_single_person_2_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_gross_earnings_before_taxes_national_currency_single_person_no_children_100%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_gross_earnings_before_taxes_national_currency_single_person_no_children_167%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_gross_earnings_before_taxes_national_currency_single_person_no_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_income_tax_percentage_of_labour_costs_single_person_2_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_income_tax_percentage_of_labour_costs_single_person_no_children_100%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_income_tax_percentage_of_labour_costs_single_person_no_children_167%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_income_tax_percentage_of_labour_costs_single_person_no_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_labour_costs_national_currency_single_person_2_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_labour_costs_national_currency_single_person_no_children_100%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_labour_costs_national_currency_single_person_no_children_167%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_labour_costs_national_currency_single_person_no_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_marginal_tax_wedge_of_the_principal_earner_percentage_of_labour_costs_single_person_2_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_marginal_tax_wedge_of_the_principal_earner_percentage_of_labour_costs_single_person_no_children_100%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_marginal_tax_wedge_of_the_principal_earner_percentage_of_labour_costs_single_person_no_children_167%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_marginal_tax_wedge_of_the_principal_earner_percentage_of_labour_costs_single_person_no_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_net_personal_average_tax_rate_percentage_of_gross_wage_earnings_single_person_2_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_net_personal_average_tax_rate_percentage_of_gross_wage_earnings_single_person_no_children_100%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_net_personal_average_tax_rate_percentage_of_gross_wage_earnings_single_person_no_children_167%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_net_personal_average_tax_rate_percentage_of_gross_wage_earnings_single_person_no_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_net_personal_marginal_tax_rate_of_the_principal_earner_percentage_of_gross_wage_earnings_single_person_2_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_net_personal_marginal_tax_rate_of_the_principal_earner_percentage_of_gross_wage_earnings_single_person_no_children_100%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_net_personal_marginal_tax_rate_of_the_principal_earner_percentage_of_gross_wage_earnings_single_person_no_children_167%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_net_personal_marginal_tax_rate_of_the_principal_earner_percentage_of_gross_wage_earnings_single_person_no_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_standard_tax_allowances_national_currency_single_person_2_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_standard_tax_allowances_national_currency_single_person_no_children_100%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_standard_tax_allowances_national_currency_single_person_no_children_167%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_standard_tax_allowances_national_currency_single_person_no_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_state_and_local_taxes_national_currency_single_person_2_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_state_and_local_taxes_national_currency_single_person_no_children_100%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_state_and_local_taxes_national_currency_single_person_no_children_167%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_state_and_local_taxes_national_currency_single_person_no_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_take_home_pay_national_currency_single_person_2_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_take_home_pay_national_currency_single_person_no_children_100%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_take_home_pay_national_currency_single_person_no_children_167%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_take_home_pay_national_currency_single_person_no_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_tax_credits_national_currency_single_person_2_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_tax_credits_national_currency_single_person_no_children_100%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_tax_credits_national_currency_single_person_no_children_167%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_tax_credits_national_currency_single_person_no_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_tax_credits_or_cash_transfers_included_in_taxable_income_national_currency_single_person_2_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_tax_credits_or_cash_transfers_included_in_taxable_income_national_currency_single_person_no_children_100%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_tax_credits_or_cash_transfers_included_in_taxable_income_national_currency_single_person_no_children_167%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_tax_credits_or_cash_transfers_included_in_taxable_income_national_currency_single_person_no_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_total_payments_to_general_government_national_currency_single_person_2_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_total_payments_to_general_government_national_currency_single_person_no_children_100%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_total_payments_to_general_government_national_currency_single_person_no_children_167%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_labor_tax_total_payments_to_general_government_national_currency_single_person_no_children_67%_of_average_wage,nz_labor_taxation,25,0,25,1.0
nz_tax_taxes_on_goods_and_services_central_government_national_currency,nz_tax_revenue,25,0,25,1.0
nz_tax_taxes_on_goods_and_services_central_government_percentage_of_gdp,nz_tax_revenue,25,0,25,1.0
nz_tax_taxes_on_goods_and_services_central_government_percentage_of_revenues_in_the_same_institutional_sector,nz_tax_revenue,25,0,25,1.0
nz_tax_taxes_on_goods_and_services_central_government_us_dollar,nz_tax_revenue,25,0,25,1.0
nz_tax_taxes_on_goods_and_services_general_government_national_currency,nz_tax_revenue,25,0,25,1.0
nz_tax_taxes_on_goods_and_services_general_government_percentage_of_gdp,nz_tax_revenue,25,0,25,1.0
nz_tax_taxes_on_goods_and_services_general_government_percentage_of_revenues_in_the_same_institutional_sector,nz_tax_revenue,25,0,25,1.0
nz_tax_taxes_on_goods_and_services_general_government_us_dollar,nz_tax_revenue,25,0,25,1.0
nz_tax_taxes_on_goods_and_services_local_government_national_currency,nz_tax_revenue,25,0,25,1.0
nz_tax_taxes_on_goods_and_services_local_government_percentage_of_gdp,nz_tax_revenue,25,0,25,1.0
nz_tax_taxes_on_goods_and_services_local_government_percentage_of_revenues_in_the_same_institutional_sector,nz_tax_revenue,25,0,25,1.0
nz_tax_taxes_on_goods_and_services_local_government_us_dollar,nz_tax_revenue,25,0,25,1.0
nz_tax_taxes_on_income_profits_and_capital_gains_of_individuals_and_corporations_central_government_national_currency,nz_tax_revenue,25,0,25,1.0
nz_tax_taxes_on_income_profits_and_capital_gains_of_individuals_and_corporations_central_government_percentage_of_gdp,nz_tax_revenue,25,0,25,1.0
nz_tax_taxes_on_income_profits_and_capital_gains_of_individuals_and_corporations_central_government_percentage_of_revenues_in_the_same_institutional_sector,nz_tax_revenue,25,0,25,1.0
nz_tax_taxes_on_income_profits_and_capital_gains_of_individuals_and_corporations_central_government_us_dollar,nz_tax_revenue,25,0,25,1.0
nz_tax_taxes_on_income_profits_and_capital_gains_of_individuals_and_corporations_general_government_national_currency,nz_tax_revenue,25,0,25,1.0
nz_tax_taxes_on_income_profits_and_capital_gains_of_individuals_and_corporations_general_government_percentage_of_gdp,nz_tax_revenue,25,0,25,1.0
nz_tax_taxes_on_income_profits_and_capital_gains_of_individuals_and_corporations_general_government_percentage_of_revenues_in_the_same_institutional_sector,nz_tax_revenue,25,0,25,1.0
nz_tax_taxes_on_income_profits_and_capital_gains_of_individuals_and_corporations_general_government_us_dollar,nz_tax_revenue,25,0,25,1.0
nz_tax_taxes_on_property_central_government_national_currency,nz_tax_revenue,25,0,25,1.0
nz_tax_taxes_on_property_central_government_percentage_of_gdp,nz_tax_revenue,25,0,25,1.0
nz_tax_taxes_on_property_central_government_percentage_of_revenues_in_the_same_institutional_sector,nz_tax_revenue,25,0,25,1.0
nz_tax_taxes_on_property_central_government_us_dollar,nz_tax_revenue,25,0,25,1.0
nz_tax_taxes_on_property_general_government_national_currency,nz_tax_revenue,25,0,25,1.0
nz_tax_taxes_on_property_general_government_percentage_of_gdp,nz_tax_revenue,25,0,25,1.0
nz_tax_taxes_on_property_general_government_percentage_of_revenues_in_the_same_institutional_sector,nz_tax_revenue,25,0,25,1.0
nz_tax_taxes_on_property_general_government_us_dollar,nz_tax_revenue,25,0,25,1.0
nz_tax_taxes_on_property_local_government_national_currency,nz_tax_revenue,25,0,25,1.0
nz_tax_taxes_on_property_local_government_percentage_of_gdp,nz_tax_revenue,25,0,25,1.0
nz_tax_taxes_on_property_local_government_percentage_of_revenues_in_the_same_institutional_sector,nz_tax_revenue,25,0,25,1.0
nz_tax_taxes_on_property_local_government_us_dollar,nz_tax_revenue,25,0,25,1.0
nz_tax_total_tax_revenue_central_government_national_currency,nz_tax_revenue,25,0,25,1.0
nz_tax_total_tax_revenue_central_government_percentage_of_gdp,nz_tax_revenue,25,0,25,1.0
nz_tax_total_tax_revenue_central_government_percentage_of_revenues_in_the_same_institutional_sector,nz_tax_revenue,25,0,25,1.0
nz_tax_total_tax_revenue_central_government_us_dollar,nz_tax_revenue,25,0,25,1.0
nz_tax_total_tax_revenue_general_government_national_currency,nz_tax_revenue,25,0,25,1.0
nz_tax_total_tax_revenue_general_government_percentage_of_gdp,nz_tax_revenue,25,0,25,1.0
nz_tax_total_tax_revenue_general_government_percentage_of_revenues_in_the_same_institutional_sector,nz_tax_revenue,25,0,25,1.0
nz_tax_total_tax_revenue_general_government_us_dollar,nz_tax_revenue,25,0,25,1.0
nz_tax_total_tax_revenue_local_government_national_currency,nz_tax_revenue,25,0,25,1.0
nz_tax_total_tax_revenue_local_government_percentage_of_gdp,nz_tax_revenue,25,0,25,1.0
nz_tax_total_tax_revenue_local_government_percentage_of_revenues_in_the_same_institutional_sector,nz_tax_revenue,25,0,25,1.0
nz_tax_total_tax_revenue_local_government_us_dollar,nz_tax_revenue,25,0,25,1.0
nz_pensions_investment_national_currency,nz_pensions,24,0,24,1.0
nz_pensions_investment_percentage_of_gdp,nz_pensions,24,0,24,1.0
nz_pensions_investment_us_dollar,nz_pensions,24,0,24,1.0
trailing_minority_interests,yf_finances,24,21,10,1.0
trailing_rent_and_landing_fees,yf_finances,24,24,7,1.0
aquaculture_production_tonnes_arg,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_aus,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_aut,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_bel,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_bgd,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_bgr,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_bra,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_can,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_che,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_chl,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_chn,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_col,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_cri,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_cze,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_deu,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_dnk,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_esp,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_est,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_fin,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_fra,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_gbr,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_grc,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_hrv,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_hun,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_idn,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_ind,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_irl,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_isl,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_isr,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_ita,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_jpn,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_kor,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_ltu,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_lva,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_mex,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_mys,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_nld,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_nor,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_nzl,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_per,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_phl,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_pol,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_prt,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_rou,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_svk,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_svn,global_aquaculture_production,23,0,23,1.0
aquaculture_production_tonnes_swe,global_aquaculture_production,23,0,23,1.0
